Report generated on: 07-31-2024 18:27:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"","World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-SVK-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.323","0","0","0","0","0","0.485","0.302","0.343","0.283","0.343","2.175","0.666","0.565","0.444","0.946","0.303","0.262","0.303","0.242","0.202","0.182","0.202","0.182","1.131","0.101","0.056","0","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-SVK-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.65-13-SVK-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","","","","","","","","","",""
"INTL.66-13-SVK-TBPD.A","            Residual fuel oil (Mb/d)","","","","","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.5-8-SVK-MMTCD.A","    Emissions (MMtonnes CO2)","--","--","--","--","--","--","--","--","--","--","--","--","--","7.841003","7.989452","7.416136","7.2358","7.777822","8.024311","7.2719526871156726","6.4036363075953115","8.319337648","9.486124196","8.826967196","8.81590868","9.618127430744616","9.717952162033049","10.18074468","10.565441893664564","9.819338744","10.582828776","10.493798744","10.047172537664565","10.08397626","9.444350036","10.251678249664565","11.013292761664564","12.157789","12.162804","11.742354934476081","11.248818","11.747423","12.0331101924942","",""
"","Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SVN-TBPD.A","        Total petroleum and other liquids (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","-0.1","","","","","","","","","","","","0.006","0.105","0.105","0.105","0.165","0.145","0.375","0.015","0.025","0.035","0.005","0.005","0.005","0","0","0","0","0.004958904109589041","0","0",""
"INTL.55-1-SVN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","","","","","","","","","","","","0.006","0.105","0.105","0.105","0.165","0.145","0.375","0.015","0.025","0.035","0.005","0.005","0.005","0","0","0","0","0.004958904109589041","0","0",""
"INTL.57-1-SVN-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0.006","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0","0","0","0","0.004958904109589041","0","0",""
"INTL.58-1-SVN-TBPD.A","                NGPL (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-SVN-TBPD.A","                Other liquids (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0","0.1","0.1","0.1","0.16","0.14","0.37","0.01","0.02","0.03","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-SVN-TBPD.A","            Refinery processing gain (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","0.1","-0.1","","","","","","0.008327239","0.001567978","0.001045318","0.001849599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.54-1-SVN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","--","--","--","--","--","--","13","12","7.76164383561643","12.21917808219178","10.89890710382513","10.98630136986301","5.112328767123277","6.02739726027397","3.461748633879777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.62-1-SVN-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","3.1","3.2","1.6958904109589","2.78630136986301","1.84972677595628","2.03835616438356","0.263013698630137","0.96986301369863","0.819672131147541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.63-1-SVN-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.64-1-SVN-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.65-1-SVN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","4.2","3.9","2.52054794520548","3.94246575342466","3.84426229508197","4.08767123287671","1.94520547945205","2.04931506849315","1.11748633879781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.66-1-SVN-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","1.9","2","1.64657534246575","3.05753424657534","2.13934426229508","3.05753424657534","1.4","1.12876712328767","0.737704918032787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.67-1-SVN-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.68-1-SVN-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","3.4","2.7","1.8986301369863","2.43287671232877","3.0655737704918","1.8027397260274","1.50410958904109","1.87945205479452","0.786885245901639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.5-2-SVN-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","33.226775","39.983562","43.230137","47.59726","55.814208","54.819178","52.131508","52.454794","50.161202","52.065754","50.545205","51.263014","52.431694","53.682192","55.476712","55.276712","64.065574","54.830137","55.473974","55.00822","54.068306","51.383562","50.367124","49.408219","52.319672","53.750684","56.786301","54.942466","45.87965002739726","49.52309602739726","51.208219","45.424657",""
"INTL.54-2-SVN-TBPD.A","        Refined petroleum products (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","33.226775","39.983562","43.230137","47.59726","55.814208","54.819178","52.131508","52.454794","50.161202","52.065754","50.545205","51.263014","52.431694","53.682192","55.476712","55.276712","64.065574","54.830137","55.473974","55.00822","54.068306","51.383562","50.367124","49.408219","52.319672","53.750684","56.786301","54.942466","45.87965002739726","49.52309602739726","51.208219","45.424657",""
"INTL.62-2-SVN-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","13.387978","15.950685","17.712329","19.005479","21.327869","21.158904","18.471233","17.915068","18.631148","18.523288","17.750685","17.339726","15.379781","15.161644","14.810959","14.353425","15.027322","13.756164","13.471233","13.10411","11.871585","10.879452","10.210959","9.983562","9.79235","9.578082","9.767123","9.279452","7.497268","8.50411","9.769863","10.276712",""
"INTL.63-2-SVN-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","0.229508","0.353425","0.372603","0.410959","0.371585","0.391781","0.391781","0.427397","0.513661","0.569863","0.6","0.536986","0.415301","0.482192","0.517808","0.679452","0.73224","0.580822","0.580822","0.50411","0.502732","0.536986","0.547945","0.536986","0.442623","0.558904","0.742466","0.569863","0.196721","0.230137","0.449315","0.427397",""
"INTL.64-2-SVN-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","0.032787","0.032877","0.032877","0.032877","0.032787","0.032877","0.032877","0.032877","0","0.065753","0.032877","0.032877","0.032787","0.032877","0.032877","0.032877","0.032787","0","0","0","0","0","0","0","0","0","0","0","0.02172602739726028","0.02172602739726028","0","",""
"INTL.65-2-SVN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","13.882514","17.780822","18.70411","21.665753","26.153005","26.630137","25.791781","25.769863","23.483607","25.939726","25.917808","26.893151","29.169399","30.167123","31.821918","32.49589","39.909836","33.868493","35.441096","35.60274","35.505464","33.663014","32.841096","32.482192","34.672131","35.254795","36.441096","35.882192","30.551913","33.490411","35.843836","30.186301",""
"INTL.66-2-SVN-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","4.103825","4.512329","5.087671","4.583562","4.743169","3.958904","3.063014","3.021918","2.221311","1.972603","1.449315","1.076712","0.969945","1.309589","1.446575","1.208219","1.483607","0.934247","0.493151","0.712329","1.051913","1.243836","1.180822","1.194521","2.20765","2.775342","3.728767","2.909589","1.945355","1.345205","-0.008219","-0.065753",""
"INTL.67-2-SVN-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","1.357923","1.238356","1.205479","1.109589","1.234973","2.350685","2.380822","2.668493","2.920765","2.80274","2.668493","2.8","2.631148","2.832877","2.638356","2.668493","2.699454","2.542466","2.70411","2.545205","2.65847","2.443836","2.353425","2.605479","2.538251","2.747945","2.961644","2.989041","2.603825","2.619178","2.547945","2.260274",""
"INTL.68-2-SVN-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","0.23224","0.115068","0.115068","0.789041","1.95082","0.29589","2","2.619178","2.39071","2.191781","2.126027","2.583562","3.833333","3.69589","4.208219","3.838356","4.180328","3.147945","2.783562","2.539726","2.478142","2.616438","3.232877","2.605479","2.666667","2.835616","3.145205","3.312329","3.062842","3.312329","2.605479","2.339726",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-SVN-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","10.068","9.712","6.865","10.015","9.162","11.005","4.624","5.189","1.893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-SVN-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-SVN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.9","1.1","0.5","0.4","0.6","0.9","1.1","1.02493150684932","","","","","","","","","",""
"INTL.65-13-SVN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0.3","0.3","0.3","0","0","0.5","0.4","0.4","0.5","0","0","NA","NA","NA","NA","NA","NA","","","","","","","","","",""
"INTL.66-13-SVN-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.9","1.1","0.5","0.4","0.6","0.9","1.1","1.02493150684932","","","","","","","","","",""
"INTL.5-8-SVN-MMTCD.A","    Emissions (MMtonnes CO2)","--","--","--","--","--","--","--","--","--","--","--","--","4.905503761664565","5.929930761664565","6.411067761664565","6.963621761664565","8.067326761664566","8.017675761664565","7.346726761664565","7.3909067616645645","6.965953","7.2463795233291295","7.061862761664565","7.186530761664565","7.469169761664565","7.678986761664565","7.942097761664565","7.952684761664565","9.256558761664564","7.833354","7.915236","7.968455","7.857798","7.489782","7.290256","7.171673","7.683386","7.858568","8.236203","7.967466","6.67768758","7.099558192","7.68926538400507","",""
"","Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SLB-TBPD.A","        Total petroleum and other liquids (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-SLB-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-SLB-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-SLB-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
